17:12:53,380 INFO  [org.jboss.modules] (main) JBoss Modules version 1.3.3.Final-redhat-1
17:12:53,870 INFO  [org.jboss.msc] (main) JBoss MSC version 1.1.5.Final-redhat-1
17:12:54,000 INFO  [org.jboss.as] (MSC service thread 1-8) JBAS015899: JBoss EAP 6.3.0.GA (AS 7.4.0.Final-redhat-19) starting
17:12:54,190 INFO  [org.xnio] (MSC service thread 1-8) XNIO Version 3.0.10.GA-redhat-1
17:12:54,200 INFO  [org.xnio.nio] (MSC service thread 1-8) XNIO NIO Implementation Version 3.0.10.GA-redhat-1
17:12:54,281 INFO  [org.jboss.remoting] (MSC service thread 1-8) JBoss Remoting version (unknown)
17:12:58,180 WARN  [org.jboss.as.txn] (ServerService Thread Pool -- 33) JBAS010153: Node identifier property is set to the default value. Please make sure it is unique.
17:12:58,202 INFO  [org.jboss.as.clustering.infinispan] (ServerService Thread Pool -- 52) JBAS010280: Activating Infinispan subsystem.
17:12:58,212 INFO  [org.jboss.as.naming] (ServerService Thread Pool -- 40) JBAS011800: Activating Naming Subsystem
17:12:58,192 INFO  [org.jboss.as.jsf] (ServerService Thread Pool -- 44) JBAS012605: Activated the following JSF Implementations: [main, 1.2]
17:12:58,212 INFO  [org.jboss.as.security] (ServerService Thread Pool -- 35) JBAS013171: Activating Security Subsystem
17:12:58,310 INFO  [org.jboss.as.jacorb] (ServerService Thread Pool -- 51) JBAS016300: Activating JacORB Subsystem
17:12:58,312 INFO  [org.jboss.as.webservices] (ServerService Thread Pool -- 31) JBAS015537: Activating WebServices Extension
17:12:58,321 INFO  [org.jboss.as.configadmin] (ServerService Thread Pool -- 56) JBAS016200: Activating ConfigAdmin Subsystem
17:12:58,334 INFO  [org.jboss.as.security] (MSC service thread 1-8) JBAS013170: Current PicketBox version=4.0.19.SP8-redhat-1
17:12:58,416 INFO  [org.jboss.as.connector.subsystems.datasources] (ServerService Thread Pool -- 55) JBAS010403: Deploying JDBC-compliant driver class org.h2.Driver (version 1.3)
17:12:59,430 INFO  [org.jboss.as.naming] (MSC service thread 1-8) JBAS011802: Starting Naming Service
17:12:59,469 INFO  [org.jboss.as.mail.extension] (MSC service thread 1-1) JBAS015400: Bound mail session [java:jboss/mail/Default]
17:12:59,522 INFO  [org.jboss.as.connector.logging] (MSC service thread 1-8) JBAS010408: Starting JCA Subsystem (IronJacamar 1.0.26.Final-redhat-1)
17:12:59,570 INFO  [org.jboss.jaxr] (MSC service thread 1-2) JBAS014000: Started JAXR subsystem, binding JAXR connection factory into JNDI as: java:jboss/jaxr/ConnectionFactory
17:13:00,448 INFO  [org.hornetq.core.server] (ServerService Thread Pool -- 58) HQ221000: live server is starting with configuration HornetQ Configuration (clustered=false,backup=false,sharedStore=true,journalDirectory=C:\Program Files\EAP-6.3.0\jboss-eap-6.3\domain\servers\server-one\data\messagingjournal,bindingsDirectory=C:\Program Files\EAP-6.3.0\jboss-eap-6.3\domain\servers\server-one\data\messagingbindings,largeMessagesDirectory=C:\Program Files\EAP-6.3.0\jboss-eap-6.3\domain\servers\server-one\data\messaginglargemessages,pagingDirectory=C:\Program Files\EAP-6.3.0\jboss-eap-6.3\domain\servers\server-one\data\messagingpaging)
17:13:00,455 INFO  [org.hornetq.core.server] (ServerService Thread Pool -- 58) HQ221006: Waiting to obtain live lock
17:13:00,712 INFO  [org.jboss.ws.common.management] (MSC service thread 1-1) JBWS022052: Starting JBoss Web Services - Stack CXF Server 4.3.0.Final-redhat-3
17:13:00,931 INFO  [org.hornetq.core.server] (ServerService Thread Pool -- 58) HQ221013: Using NIO Journal
17:13:01,246 INFO  [org.jboss.as.remoting] (MSC service thread 1-3) JBAS017100: Listening on 127.0.0.1:4447
17:13:01,521 INFO  [org.apache.coyote.http11.Http11Protocol] (MSC service thread 1-4) JBWEB003001: Coyote HTTP/1.1 initializing on : http-127.0.0.1/127.0.0.1:8080
17:13:01,531 INFO  [org.apache.coyote.http11.Http11Protocol] (MSC service thread 1-4) JBWEB003000: Coyote HTTP/1.1 starting on: http-127.0.0.1/127.0.0.1:8080
17:13:01,596 INFO  [org.jboss.as.connector.subsystems.datasources] (MSC service thread 1-1) JBAS010400: Bound data source [java:jboss/datasources/ExampleDS]
17:13:02,202 WARN  [jacorb.codeset] (MSC service thread 1-5) Warning - unknown codeset (Cp1252) - defaulting to ISO-8859-1
17:13:02,393 INFO  [org.hornetq.core.server] (ServerService Thread Pool -- 58) HQ221034: Waiting to obtain live lock
17:13:02,393 INFO  [org.hornetq.core.server] (ServerService Thread Pool -- 58) HQ221035: Live Server Obtained live lock
17:13:03,611 INFO  [org.jboss.as.jacorb] (MSC service thread 1-5) JBAS016330: CORBA ORB Service started
17:13:06,625 INFO  [org.jboss.as.jacorb] (MSC service thread 1-5) JBAS016328: CORBA Naming Service started
17:13:07,998 INFO  [org.hornetq.core.server] (ServerService Thread Pool -- 58) HQ221020: Started Netty Acceptor version 3.6.9.Final-redhat-1-4cc400c 127.0.0.1:5445 for CORE protocol
17:13:08,018 INFO  [org.hornetq.core.server] (ServerService Thread Pool -- 58) HQ221020: Started Netty Acceptor version 3.6.9.Final-redhat-1-4cc400c 127.0.0.1:5455 for CORE protocol
17:13:08,038 INFO  [org.hornetq.core.server] (ServerService Thread Pool -- 58) HQ221007: Server is now live
17:13:08,038 INFO  [org.hornetq.core.server] (ServerService Thread Pool -- 58) HQ221001: HornetQ Server version 2.3.20.Final (2.3.20, 123) [ae811296-d3a0-11e4-9725-f54feab4f18f] 
17:13:08,127 INFO  [org.jboss.as.messaging] (ServerService Thread Pool -- 58) JBAS011601: Bound messaging object to jndi name java:jboss/exported/jms/RemoteConnectionFactory
17:13:08,132 INFO  [org.jboss.as.messaging] (ServerService Thread Pool -- 61) JBAS011601: Bound messaging object to jndi name java:/ConnectionFactory
17:13:08,196 INFO  [org.hornetq.core.server] (ServerService Thread Pool -- 60) HQ221003: trying to deploy queue jms.queue.DLQ
17:13:08,227 INFO  [org.jboss.as.connector.deployment] (MSC service thread 1-6) JBAS010406: Registered connection factory java:/JmsXA
17:13:08,410 INFO  [org.hornetq.ra] (MSC service thread 1-6) HornetQ resource adaptor started
17:13:08,410 INFO  [org.jboss.as.connector.services.resourceadapters.ResourceAdapterActivatorService$ResourceAdapterActivator] (MSC service thread 1-6) IJ020002: Deployed: file://RaActivatorhornetq-ra
17:13:08,420 INFO  [org.jboss.as.connector.deployment] (MSC service thread 1-4) JBAS010401: Bound JCA ConnectionFactory [java:/JmsXA]
17:13:08,520 INFO  [org.jboss.as.messaging] (ServerService Thread Pool -- 60) JBAS011601: Bound messaging object to jndi name java:/jms/queue/DLQ
17:13:08,530 INFO  [org.hornetq.core.server] (ServerService Thread Pool -- 59) HQ221003: trying to deploy queue jms.queue.ExpiryQueue
17:13:08,572 INFO  [org.jboss.as.messaging] (ServerService Thread Pool -- 59) JBAS011601: Bound messaging object to jndi name java:/jms/queue/ExpiryQueue
17:13:08,671 INFO  [org.jboss.as] (Controller Boot Thread) JBAS015874: JBoss EAP 6.3.0.GA (AS 7.4.0.Final-redhat-19) started in 15990ms - Started 184 of 221 services (64 services are lazy, passive or on-demand)
17:17:22,074 INFO  [org.jboss.modules] (main) JBoss Modules version 1.3.3.Final-redhat-1
17:17:22,446 INFO  [org.jboss.msc] (main) JBoss MSC version 1.1.5.Final-redhat-1
17:17:22,566 INFO  [org.jboss.as] (MSC service thread 1-7) JBAS015899: JBoss EAP 6.3.0.GA (AS 7.4.0.Final-redhat-19) starting
17:17:22,586 DEBUG [org.jboss.as.config] (MSC service thread 1-7) Configured system properties:
	[Server:server-one] = 
17:23:09,358 INFO  [org.jboss.as.connector.subsystems.datasources] (ServerService Thread Pool -- 55) JBAS010403: Deploying JDBC-compliant driver class org.h2.Driver (version 1.3)
17:23:09,391 INFO  [org.jboss.as.naming] (ServerService Thread Pool -- 40) JBAS011800: Activating Naming Subsystem
17:23:09,394 INFO  [org.jboss.as.jsf] (ServerService Thread Pool -- 44) JBAS012605: Activated the following JSF Implementations: [main, 1.2]
17:23:09,404 INFO  [org.jboss.as.clustering.infinispan] (ServerService Thread Pool -- 52) JBAS010280: Activating Infinispan subsystem.
17:23:09,466 INFO  [org.jboss.as.security] (MSC service thread 1-8) JBAS013170: Current PicketBox version=4.0.19.SP8-redhat-1
17:23:09,476 INFO  [org.jboss.as.configadmin] (ServerService Thread Pool -- 56) JBAS016200: Activating ConfigAdmin Subsystem
17:23:09,822 INFO  [org.jboss.as.naming] (MSC service thread 1-7) JBAS011802: Starting Naming Service
17:23:09,957 INFO  [org.jboss.as.mail.extension] (MSC service thread 1-7) JBAS015400: Bound mail session [java:jboss/mail/Default]
17:23:10,090 INFO  [org.jboss.jaxr] (MSC service thread 1-2) JBAS014000: Started JAXR subsystem, binding JAXR connection factory into JNDI as: java:jboss/jaxr/ConnectionFactory
17:23:10,362 INFO  [org.jboss.as.connector.logging] (MSC service thread 1-7) JBAS010408: Starting JCA Subsystem (IronJacamar 1.0.26.Final-redhat-1)
17:23:11,626 INFO  [org.jboss.ws.common.management] (MSC service thread 1-7) JBWS022052: Starting JBoss Web Services - Stack CXF Server 4.3.0.Final-redhat-3
17:23:11,835 INFO  [org.apache.coyote.http11.Http11Protocol] (MSC service thread 1-2) JBWEB003001: Coyote HTTP/1.1 initializing on : http-127.0.0.1/127.0.0.1:8080
17:23:11,854 INFO  [org.apache.coyote.http11.Http11Protocol] (MSC service thread 1-2) JBWEB003000: Coyote HTTP/1.1 starting on: http-127.0.0.1/127.0.0.1:8080
17:23:11,820 INFO  [org.jboss.as.remoting] (MSC service thread 1-8) JBAS017100: Listening on 127.0.0.1:4447
17:23:11,905 INFO  [org.hornetq.core.server] (ServerService Thread Pool -- 58) HQ221000: live server is starting with configuration HornetQ Configuration (clustered=false,backup=false,sharedStore=true,journalDirectory=C:\Program Files\EAP-6.3.0\jboss-eap-6.3\domain\servers\server-one\data\messagingjournal,bindingsDirectory=C:\Program Files\EAP-6.3.0\jboss-eap-6.3\domain\servers\server-one\data\messagingbindings,largeMessagesDirectory=C:\Program Files\EAP-6.3.0\jboss-eap-6.3\domain\servers\server-one\data\messaginglargemessages,pagingDirectory=C:\Program Files\EAP-6.3.0\jboss-eap-6.3\domain\servers\server-one\data\messagingpaging)
17:23:11,908 INFO  [org.hornetq.core.server] (ServerService Thread Pool -- 58) HQ221006: Waiting to obtain live lock
17:23:11,968 INFO  [org.hornetq.core.server] (ServerService Thread Pool -- 58) HQ221013: Using NIO Journal
17:23:12,134 INFO  [org.jboss.as.connector.subsystems.datasources] (MSC service thread 1-8) JBAS010400: Bound data source [java:jboss/datasources/ExampleDS]
17:23:12,170 INFO  [org.hornetq.core.server] (ServerService Thread Pool -- 58) HQ221034: Waiting to obtain live lock
17:23:12,171 INFO  [org.hornetq.core.server] (ServerService Thread Pool -- 58) HQ221035: Live Server Obtained live lock
17:23:12,176 WARN  [jacorb.codeset] (MSC service thread 1-5) Warning - unknown codeset (Cp1252) - defaulting to ISO-8859-1
17:23:12,356 INFO  [org.jboss.as.jacorb] (MSC service thread 1-5) JBAS016330: CORBA ORB Service started
17:23:12,759 INFO  [org.jboss.as.jacorb] (MSC service thread 1-5) JBAS016328: CORBA Naming Service started
17:23:13,197 INFO  [org.hornetq.core.server] (ServerService Thread Pool -- 58) HQ221020: Started Netty Acceptor version 3.6.9.Final-redhat-1-4cc400c 127.0.0.1:5455 for CORE protocol
17:23:13,200 INFO  [org.hornetq.core.server] (ServerService Thread Pool -- 58) HQ221020: Started Netty Acceptor version 3.6.9.Final-redhat-1-4cc400c 127.0.0.1:5445 for CORE protocol
17:23:13,204 INFO  [org.hornetq.core.server] (ServerService Thread Pool -- 58) HQ221007: Server is now live
17:23:13,205 INFO  [org.hornetq.core.server] (ServerService Thread Pool -- 58) HQ221001: HornetQ Server version 2.3.20.Final (2.3.20, 123) [ae811296-d3a0-11e4-9725-f54feab4f18f] 
17:23:13,210 INFO  [org.hornetq.core.server] (ServerService Thread Pool -- 58) HQ221003: trying to deploy queue jms.queue.ExpiryQueue
17:23:13,220 INFO  [org.jboss.as.messaging] (ServerService Thread Pool -- 58) JBAS011601: Bound messaging object to jndi name java:/jms/queue/ExpiryQueue
17:23:13,222 INFO  [org.hornetq.core.server] (ServerService Thread Pool -- 59) HQ221003: trying to deploy queue jms.queue.DLQ
17:23:13,224 INFO  [org.jboss.as.messaging] (ServerService Thread Pool -- 59) JBAS011601: Bound messaging object to jndi name java:/jms/queue/DLQ
17:23:13,254 INFO  [org.jboss.as.messaging] (ServerService Thread Pool -- 61) JBAS011601: Bound messaging object to jndi name java:/ConnectionFactory
17:23:13,254 INFO  [org.jboss.as.messaging] (ServerService Thread Pool -- 60) JBAS011601: Bound messaging object to jndi name java:jboss/exported/jms/RemoteConnectionFactory
17:23:13,369 INFO  [org.jboss.as.connector.deployment] (MSC service thread 1-6) JBAS010406: Registered connection factory java:/JmsXA
17:23:13,484 INFO  [org.hornetq.ra] (MSC service thread 1-6) HornetQ resource adaptor started
17:23:13,487 INFO  [org.jboss.as.connector.services.resourceadapters.ResourceAdapterActivatorService$ResourceAdapterActivator] (MSC service thread 1-6) IJ020002: Deployed: file://RaActivatorhornetq-ra
17:23:13,490 INFO  [org.jboss.as.connector.deployment] (MSC service thread 1-6) JBAS010401: Bound JCA ConnectionFactory [java:/JmsXA]
17:23:13,651 INFO  [org.jboss.as] (Controller Boot Thread) JBAS015874: JBoss EAP 6.3.0.GA (AS 7.4.0.Final-redhat-19) started in 8563ms - Started 184 of 221 services (64 services are lazy, passive or on-demand)
17:24:30,151 INFO  [org.jboss.modules] (main) JBoss Modules version 1.3.3.Final-redhat-1
17:24:30,501 INFO  [org.jboss.msc] (main) JBoss MSC version 1.1.5.Final-redhat-1
17:24:30,631 INFO  [org.jboss.as] (MSC service thread 1-6) JBAS015899: JBoss EAP 6.3.0.GA (AS 7.4.0.Final-redhat-19) starting
17:24:30,641 DEBUG [org.jboss.as.config] (MSC service thread 1-6) Configured system properties:
	[Server:server-one] = 
	awt.toolkit = sun.awt.windows.WToolkit
	file.encoding = Cp1252
	file.encoding.pkg = sun.io
	file.separator = \
	java.awt.graphicsenv = sun.awt.Win32GraphicsEnvironment
	java.awt.printerjob = sun.awt.windows.WPrinterJob
	java.class.path = C:\Program Files\EAP-6.3.0\jboss-eap-6.3\jboss-modules.jar
	java.class.version = 52.0
	java.endorsed.dirs = C:\Program Files\Java\jdk1.8.0_20\jre\lib\endorsed
	java.ext.dirs = C:\Program Files\Java\jdk1.8.0_20\jre\lib\ext;C:\Windows\Sun\Java\lib\ext
	java.home = C:\Program Files\Java\jdk1.8.0_20\jre
	java.io.tmpdir = C:\Users\ADMINI~1\AppData\Local\Temp\
	java.library.path = C:\Program Files\Java\jdk1.8.0_20\bin;C:\Windows\Sun\Java\bin;C:\Windows\system32;C:\Windows;C:\Program Files\Java\jdk1.8.0_20\bin;D:\Tools\apache-maven-3.1.1\bin;C:\Program Files\Java\jdk1.8.0_20\bin;;.
	java.net.preferIPv4Stack = true
	java.runtime.name = Java(TM) SE Runtime Environment
	java.runtime.version = 1.8.0_20-b26
	java.specification.name = Java Platform API Specification
	java.specification.vendor = Oracle Corporation
	java.specification.version = 1.8
	java.util.logging.manager = org.jboss.logmanager.LogManager
	java.vendor = Oracle Corporation
	java.vendor.url = http://java.oracle.com/
	java.vendor.url.bug = http://bugreport.sun.com/bugreport/
	java.version = 1.8.0_20
	java.vm.info = mixed mode
	java.vm.name = Java HotSpot(TM) 64-Bit Server VM
	java.vm.specification.name = Java Virtual Machine Specification
	java.vm.specification.vendor = Oracle Corporation
	java.vm.specification.version = 1.8
	java.vm.vendor = Oracle Corporation
	java.vm.version = 25.20-b23
	javax.management.builder.initial = org.jboss.as.jmx.PluggableMBeanServerBuilder
	javax.xml.datatype.DatatypeFactory = __redirected.__DatatypeFactory
	javax.xml.parsers.DocumentBuilderFactory = __redirected.__DocumentBuilderFactory
	javax.xml.parsers.SAXParserFactory = __redirected.__SAXParserFactory
	javax.xml.stream.XMLEventFactory = __redirected.__XMLEventFactory
	javax.xml.stream.XMLInputFactory = __redirected.__XMLInputFactory
	javax.xml.stream.XMLOutputFactory = __redirected.__XMLOutputFactory
	javax.xml.transform.TransformerFactory = __redirected.__TransformerFactory
	javax.xml.validation.SchemaFactory:http://www.w3.org/2001/XMLSchema = __redirected.__SchemaFactory
	javax.xml.xpath.XPathFactory:http://java.sun.com/jaxp/xpath/dom = __redirected.__XPathFactory
	jboss.domain.base.dir = C:\Program Files\EAP-6.3.0\jboss-eap-6.3\domain
	jboss.domain.config.dir = C:\Program Files\EAP-6.3.0\jboss-eap-6.3\domain\configuration
	jboss.home.dir = C:\Program Files\EAP-6.3.0\jboss-eap-6.3
	jboss.host.name = 4tech-pc
	jboss.modules.dir = C:\Program Files\EAP-6.3.0\jboss-eap-6.3\modules
	jboss.modules.policy-permissions = true
	jboss.modules.system.pkgs = org.jboss.byteman
	jboss.node.name = master:server-one
	jboss.qualified.host.name = 4tech-pc
	jboss.server.base.dir = C:\Program Files\EAP-6.3.0\jboss-eap-6.3\domain\servers\server-one
	jboss.server.config.dir = C:\Program Files\EAP-6.3.0\jboss-eap-6.3\domain\servers\server-one\configuration
	jboss.server.data.dir = C:\Program Files\EAP-6.3.0\jboss-eap-6.3\domain\servers\server-one\data
	jboss.server.deploy.dir = C:\Program Files\EAP-6.3.0\jboss-eap-6.3\domain\servers\server-one\data\content
	jboss.server.log.dir = C:\Program Files\EAP-6.3.0\jboss-eap-6.3\domain\servers\server-one\log
	jboss.server.name = server-one
	jboss.server.persist.config = true
	jboss.server.temp.dir = C:\Program Files\EAP-6.3.0\jboss-eap-6.3\domain\servers\server-one\tmp
	line.separator = 

	logging.configuration = file:C:\Program Files\EAP-6.3.0\jboss-eap-6.3\domain\servers\server-one\data\logging.properties
	module.path = C:\Program Files\EAP-6.3.0\jboss-eap-6.3\modules
	org.jboss.resolver.warning = true
	org.xml.sax.driver = __redirected.__XMLReaderFactory
	os.arch = amd64
	os.name = Windows 7
	os.version = 6.1
	path.separator = ;
	sun.arch.data.model = 64
	sun.boot.class.path = C:\Program Files\Java\jdk1.8.0_20\jre\lib\resources.jar;C:\Program Files\Java\jdk1.8.0_20\jre\lib\rt.jar;C:\Program Files\Java\jdk1.8.0_20\jre\lib\sunrsasign.jar;C:\Program Files\Java\jdk1.8.0_20\jre\lib\jsse.jar;C:\Program Files\Java\jdk1.8.0_20\jre\lib\jce.jar;C:\Program Files\Java\jdk1.8.0_20\jre\lib\charsets.jar;C:\Program Files\Java\jdk1.8.0_20\jre\lib\jfr.jar;C:\Program Files\Java\jdk1.8.0_20\jre\classes
	sun.boot.library.path = C:\Program Files\Java\jdk1.8.0_20\jre\bin
	sun.cpu.endian = little
	sun.cpu.isalist = amd64
	sun.desktop = windows
	sun.io.unicode.encoding = UnicodeLittle
	sun.java.command = C:\Program Files\EAP-6.3.0\jboss-eap-6.3\jboss-modules.jar -mp C:\Program Files\EAP-6.3.0\jboss-eap-6.3\modules -jaxpmodule javax.xml.jaxp-provider org.jboss.as.server
	sun.java.launcher = SUN_STANDARD
	sun.jnu.encoding = Cp1252
	sun.management.compiler = HotSpot 64-Bit Tiered Compilers
	sun.os.patch.level = Service Pack 1
	user.country = US
	user.dir = C:\Program Files\EAP-6.3.0\jboss-eap-6.3
	user.home = C:\Users\Administrator
	user.language = en
	user.name = Administrator
	user.script = 
	user.timezone = Asia/Bangkok
	user.variant = 
17:24:30,641 DEBUG [org.jboss.as.config] (MSC service thread 1-6) VM Arguments: -D[Server:server-one] -XX:PermSize=256m -XX:MaxPermSize=256m -Xms1000m -Xmx1000m -Djboss.modules.system.pkgs=org.jboss.byteman -Djava.net.preferIPv4Stack=true -Djboss.home.dir=C:\Program Files\EAP-6.3.0\jboss-eap-6.3 -Djboss.modules.policy-permissions=true -Djboss.server.log.dir=C:\Program Files\EAP-6.3.0\jboss-eap-6.3\domain\servers\server-one\log -Djboss.server.temp.dir=C:\Program Files\EAP-6.3.0\jboss-eap-6.3\domain\servers\server-one\tmp -Djboss.server.data.dir=C:\Program Files\EAP-6.3.0\jboss-eap-6.3\domain\servers\server-one\data -Dlogging.configuration=file:C:\Program Files\EAP-6.3.0\jboss-eap-6.3\domain\servers\server-one\data\logging.properties 
17:24:30,721 INFO  [org.xnio] (MSC service thread 1-7) XNIO Version 3.0.10.GA-redhat-1
17:24:30,731 INFO  [org.xnio.nio] (MSC service thread 1-7) XNIO NIO Implementation Version 3.0.10.GA-redhat-1
17:24:30,821 INFO  [org.jboss.remoting] (MSC service thread 1-7) JBoss Remoting version (unknown)
17:24:33,734 INFO  [org.jboss.as.webservices] (ServerService Thread Pool -- 31) JBAS015537: Activating WebServices Extension
17:24:33,952 WARN  [org.jboss.as.txn] (ServerService Thread Pool -- 33) JBAS010153: Node identifier property is set to the default value. Please make sure it is unique.
17:24:33,952 INFO  [org.jboss.as.configadmin] (ServerService Thread Pool -- 56) JBAS016200: Activating ConfigAdmin Subsystem
17:24:33,968 INFO  [org.jboss.as.connector.subsystems.datasources] (ServerService Thread Pool -- 55) JBAS010403: Deploying JDBC-compliant driver class org.h2.Driver (version 1.3)
17:24:33,968 INFO  [org.jboss.as.jacorb] (ServerService Thread Pool -- 51) JBAS016300: Activating JacORB Subsystem
17:24:33,984 INFO  [org.jboss.as.security] (ServerService Thread Pool -- 35) JBAS013171: Activating Security Subsystem
17:24:33,999 INFO  [org.jboss.as.naming] (ServerService Thread Pool -- 40) JBAS011800: Activating Naming Subsystem
17:24:33,999 INFO  [org.jboss.as.jsf] (ServerService Thread Pool -- 44) JBAS012605: Activated the following JSF Implementations: [main, 1.2]
17:24:34,077 INFO  [org.jboss.as.clustering.infinispan] (ServerService Thread Pool -- 52) JBAS010280: Activating Infinispan subsystem.
17:24:34,358 INFO  [org.jboss.as.naming] (MSC service thread 1-5) JBAS011802: Starting Naming Service
17:24:34,374 INFO  [org.jboss.as.connector.logging] (MSC service thread 1-1) JBAS010408: Starting JCA Subsystem (IronJacamar 1.0.26.Final-redhat-1)
17:24:34,374 INFO  [org.jboss.as.security] (MSC service thread 1-7) JBAS013170: Current PicketBox version=4.0.19.SP8-redhat-1
17:24:34,873 INFO  [org.jboss.as.mail.extension] (MSC service thread 1-5) JBAS015400: Bound mail session [java:jboss/mail/Default]
17:24:35,247 INFO  [org.jboss.jaxr] (MSC service thread 1-3) JBAS014000: Started JAXR subsystem, binding JAXR connection factory into JNDI as: java:jboss/jaxr/ConnectionFactory
17:24:35,419 INFO  [org.jboss.ws.common.management] (MSC service thread 1-4) JBWS022052: Starting JBoss Web Services - Stack CXF Server 4.3.0.Final-redhat-3
17:24:35,824 INFO  [org.hornetq.core.server] (ServerService Thread Pool -- 58) HQ221000: live server is starting with configuration HornetQ Configuration (clustered=false,backup=false,sharedStore=true,journalDirectory=C:\Program Files\EAP-6.3.0\jboss-eap-6.3\domain\servers\server-one\data\messagingjournal,bindingsDirectory=C:\Program Files\EAP-6.3.0\jboss-eap-6.3\domain\servers\server-one\data\messagingbindings,largeMessagesDirectory=C:\Program Files\EAP-6.3.0\jboss-eap-6.3\domain\servers\server-one\data\messaginglargemessages,pagingDirectory=C:\Program Files\EAP-6.3.0\jboss-eap-6.3\domain\servers\server-one\data\messagingpaging)
17:24:35,840 INFO  [org.hornetq.core.server] (ServerService Thread Pool -- 58) HQ221006: Waiting to obtain live lock
17:24:35,980 INFO  [org.hornetq.core.server] (ServerService Thread Pool -- 58) HQ221013: Using NIO Journal
17:24:36,184 INFO  [org.apache.coyote.http11.Http11Protocol] (MSC service thread 1-7) JBWEB003001: Coyote HTTP/1.1 initializing on : http-127.0.0.1/127.0.0.1:8080
17:24:36,184 INFO  [org.apache.coyote.http11.Http11Protocol] (MSC service thread 1-7) JBWEB003000: Coyote HTTP/1.1 starting on: http-127.0.0.1/127.0.0.1:8080
17:24:36,262 INFO  [org.hornetq.core.server] (ServerService Thread Pool -- 58) HQ221034: Waiting to obtain live lock
17:24:36,262 INFO  [org.hornetq.core.server] (ServerService Thread Pool -- 58) HQ221035: Live Server Obtained live lock
17:24:36,278 WARN  [jacorb.codeset] (MSC service thread 1-1) Warning - unknown codeset (Cp1252) - defaulting to ISO-8859-1
17:24:36,340 INFO  [org.jboss.as.jacorb] (MSC service thread 1-1) JBAS016330: CORBA ORB Service started
17:24:36,449 INFO  [org.jboss.as.remoting] (MSC service thread 1-7) JBAS017100: Listening on 127.0.0.1:4447
17:24:36,465 INFO  [org.jboss.as.connector.subsystems.datasources] (MSC service thread 1-4) JBAS010400: Bound data source [java:jboss/datasources/ExampleDS]
17:24:36,621 INFO  [org.jboss.as.jacorb] (MSC service thread 1-5) JBAS016328: CORBA Naming Service started
17:24:37,354 INFO  [org.hornetq.core.server] (ServerService Thread Pool -- 58) HQ221020: Started Netty Acceptor version 3.6.9.Final-redhat-1-4cc400c 127.0.0.1:5445 for CORE protocol
17:24:46,222 INFO  [org.hornetq.core.server] (ServerService Thread Pool -- 58) HQ221020: Started Netty Acceptor version 3.6.9.Final-redhat-1-4cc400c 127.0.0.1:5455 for CORE protocol
17:24:46,222 INFO  [org.hornetq.core.server] (ServerService Thread Pool -- 58) HQ221007: Server is now live
17:24:46,222 INFO  [org.hornetq.core.server] (ServerService Thread Pool -- 58) HQ221001: HornetQ Server version 2.3.20.Final (2.3.20, 123) [ae811296-d3a0-11e4-9725-f54feab4f18f] 
17:24:46,269 INFO  [org.hornetq.core.server] (ServerService Thread Pool -- 60) HQ221003: trying to deploy queue jms.queue.ExpiryQueue
17:24:46,300 INFO  [org.jboss.as.messaging] (ServerService Thread Pool -- 60) JBAS011601: Bound messaging object to jndi name java:/jms/queue/ExpiryQueue
17:24:46,316 INFO  [org.jboss.as.messaging] (ServerService Thread Pool -- 59) JBAS011601: Bound messaging object to jndi name java:/ConnectionFactory
17:24:46,331 INFO  [org.hornetq.core.server] (ServerService Thread Pool -- 61) HQ221003: trying to deploy queue jms.queue.DLQ
17:24:46,331 INFO  [org.jboss.as.messaging] (ServerService Thread Pool -- 61) JBAS011601: Bound messaging object to jndi name java:/jms/queue/DLQ
17:24:46,331 INFO  [org.jboss.as.messaging] (ServerService Thread Pool -- 58) JBAS011601: Bound messaging object to jndi name java:jboss/exported/jms/RemoteConnectionFactory
17:24:46,394 INFO  [org.jboss.as.connector.deployment] (MSC service thread 1-1) JBAS010406: Registered connection factory java:/JmsXA
17:24:46,440 INFO  [org.hornetq.ra] (MSC service thread 1-1) HornetQ resource adaptor started
17:24:46,440 INFO  [org.jboss.as.connector.services.resourceadapters.ResourceAdapterActivatorService$ResourceAdapterActivator] (MSC service thread 1-1) IJ020002: Deployed: file://RaActivatorhornetq-ra
17:24:46,440 INFO  [org.jboss.as.connector.deployment] (MSC service thread 1-8) JBAS010401: Bound JCA ConnectionFactory [java:/JmsXA]
17:24:46,487 INFO  [org.jboss.as] (Controller Boot Thread) JBAS015874: JBoss EAP 6.3.0.GA (AS 7.4.0.Final-redhat-19) started in 16808ms - Started 184 of 221 services (64 services are lazy, passive or on-demand)
17:26:17,304 INFO  [org.jboss.modules] (main) JBoss Modules version 1.3.3.Final-redhat-1
17:26:17,648 INFO  [org.jboss.msc] (main) JBoss MSC version 1.1.5.Final-redhat-1
17:26:17,757 INFO  [org.jboss.as] (MSC service thread 1-5) JBAS015899: JBoss EAP 6.3.0.GA (AS 7.4.0.Final-redhat-19) starting
17:26:17,772 DEBUG [org.jboss.as.config] (MSC service thread 1-5) Configured system properties:
	[Server:server-one] = 
	awt.toolkit = sun.awt.windows.WToolkit
	file.encoding = Cp1252
	file.encoding.pkg = sun.io
	file.separator = \
